,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,k,model,augmenter,i
16,47.47500228881836,0.9941159448249252,0.9059263521288837,0.942532175995211,0.9238668035792871,0.0,0.752623688155922,0.6177606177606177,0.5734767025089605,0.5947955390334572,0.6789473684210526,0.7166666666666667,0.6972972972972973,0.6057692307692307,0.65625,0.6299999999999999,0.5073529411764706,0.5702479338842975,0.536964980544747,0.6704545454545454,0.36645962732919257,0.47389558232931733,0.6570680628272252,0.5743707093821511,0.612942612942613,16,dacy_large,Keystroke errors 15%,3
17,45.650513887405396,0.9921481194261341,0.9009329614311821,0.9345505337723237,0.91743388834476,0.0,0.7532311391644124,0.6279527559055118,0.5716845878136201,0.5984990619136961,0.65,0.7222222222222222,0.6842105263157895,0.6145833333333334,0.6145833333333334,0.6145833333333334,0.5526315789473685,0.5206611570247934,0.5361702127659576,0.6836734693877551,0.4161490683229814,0.5173745173745173,0.649746192893401,0.585812356979405,0.6161251504211792,17,dacy_large,Keystroke errors 15%,3
18,51.8350043296814,0.9921992344590339,0.8992307692307693,0.9330539758555323,0.9158301914508153,0.0,0.7535810878493439,0.6210720887245841,0.6021505376344086,0.6114649681528662,0.6747572815533981,0.7722222222222223,0.7202072538860105,0.6285714285714286,0.6875,0.6567164179104478,0.5508474576271186,0.5371900826446281,0.5439330543933053,0.5892857142857143,0.40993788819875776,0.4835164835164835,0.640661938534279,0.620137299771167,0.6302325581395349,18,dacy_large,Keystroke errors 15%,3
19,52.84849667549133,0.9932064562755962,0.8983537519142419,0.9364461738002594,0.9170045430120659,0.0,0.7437578183637729,0.5900990099009901,0.5340501792114696,0.5606773283160866,0.643979057591623,0.6833333333333333,0.6630727762803234,0.6,0.59375,0.5968586387434555,0.453781512605042,0.4462809917355372,0.44999999999999996,0.64,0.39751552795031053,0.49042145593869735,0.6321243523316062,0.5583524027459954,0.5929526123936816,19,dacy_large,Keystroke errors 15%,3
0,37.43612313270569,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9749737749138317,0.8361266294227188,0.8046594982078853,0.8200913242009131,0.9180327868852459,0.9333333333333333,0.9256198347107439,0.7757009345794392,0.8645833333333334,0.8177339901477833,0.7580645161290323,0.7768595041322314,0.7673469387755103,0.8455284552845529,0.6459627329192547,0.7323943661971832,0.8595641646489104,0.8123569794050344,0.8352941176470589,0,dacy_large,Æøå Augmentation,4
0,28.170068979263306,0.9991509763771663,0.9963073852295409,0.9960091788885563,0.9961582597415556,0.0,0.9551493357306963,0.8118811881188119,0.5878136200716846,0.681912681912682,0.9236111111111112,0.7388888888888889,0.8209876543209877,0.75,0.71875,0.7340425531914894,0.693069306930693,0.5785123966942148,0.6306306306306305,0.835820895522388,0.34782608695652173,0.49122807017543857,0.8514851485148515,0.5903890160183066,0.6972972972972973,0,dacy_large,Lowercase,5
0,23.473827600479126,0.9991523310895039,0.9965125548027103,0.9961155378486056,0.9963140067742579,0.0,0.9831962104213412,0.8610603290676416,0.8440860215053764,0.8524886877828054,0.9351351351351351,0.9611111111111111,0.947945205479452,0.7837837837837838,0.90625,0.8405797101449275,0.7890625,0.8347107438016529,0.8112449799196787,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.883054892601432,0.8466819221967964,0.8644859813084111,0,dacy_large,Danish names,6
1,24.18873906135559,0.9991550275858642,0.9965236392530791,0.9961278792692613,0.9963257199602781,0.0,0.9833490730155574,0.8602941176470589,0.8387096774193549,0.8493647912885661,0.9293478260869565,0.95,0.9395604395604396,0.7981651376146789,0.90625,0.848780487804878,0.7890625,0.8347107438016529,0.8112449799196787,0.8861788617886179,0.6770186335403726,0.7676056338028169,0.8822115384615384,0.8398169336384439,0.8604923798358733,1,dacy_large,Danish names,6
2,33.69004726409912,0.9991562019159179,0.9963300932354692,0.9960337134357957,0.9961818812912183,0.0,0.9837676842889054,0.8608058608058609,0.8422939068100358,0.8514492753623188,0.9351351351351351,0.9611111111111111,0.947945205479452,0.7767857142857143,0.90625,0.8365384615384616,0.808,0.8347107438016529,0.8211382113821138,0.8790322580645161,0.6770186335403726,0.7649122807017543,0.8764845605700713,0.8443935926773455,0.8601398601398601,2,dacy_large,Danish names,6
3,22.848188161849976,0.9991547755183215,0.9965226030799801,0.9961267255934055,0.9963246250124168,0.0,0.9834435439765327,0.8697247706422019,0.8494623655913979,0.8594741613780599,0.9408602150537635,0.9722222222222222,0.9562841530054644,0.7909090909090909,0.90625,0.8446601941747572,0.816,0.8429752066115702,0.8292682926829268,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8857142857142857,0.851258581235698,0.868144690781797,3,dacy_large,Danish names,6
4,32.23486113548279,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.0,0.9835413455322958,0.8644688644688645,0.8458781362007168,0.855072463768116,0.9405405405405406,0.9666666666666667,0.9534246575342465,0.7837837837837838,0.90625,0.8405797101449275,0.808,0.8347107438016529,0.8211382113821138,0.88,0.6832298136645962,0.7692307692307692,0.8812351543942993,0.8489702517162472,0.8648018648018648,4,dacy_large,Danish names,6
5,38.81379675865173,0.9991556990315371,0.9965263993648273,0.9961309523809524,0.9963286366342529,0.0,0.9837596225478024,0.8639705882352942,0.8422939068100358,0.8529945553539019,0.9398907103825137,0.9555555555555556,0.9476584022038568,0.7909090909090909,0.90625,0.8446601941747572,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8848920863309353,0.8443935926773455,0.864168618266979,5,dacy_large,Danish names,6
6,32.22694754600525,0.9991556990315371,0.9963279078999603,0.996031352316698,0.9961796080377077,0.0,0.9837580092385636,0.8608058608058609,0.8422939068100358,0.8514492753623188,0.9301075268817204,0.9611111111111111,0.9453551912568307,0.7837837837837838,0.90625,0.8405797101449275,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8861788617886179,0.6770186335403726,0.7676056338028169,0.8785714285714286,0.8443935926773455,0.8611435239206533,6,dacy_large,Danish names,6
7,35.94903039932251,0.9991050119331742,0.9964232488822653,0.9959285004965244,0.9961758132604918,0.0,0.9836424203251628,0.8660550458715597,0.8458781362007168,0.8558476881233001,0.9301075268817204,0.9611111111111111,0.9453551912568307,0.7981651376146789,0.90625,0.848780487804878,0.8031496062992126,0.8429752066115702,0.8225806451612903,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8851674641148325,0.8466819221967964,0.8654970760233919,7,dacy_large,Danish names,6
8,30.5890953540802,0.9991539342059425,0.9963202386872203,0.9960230662159475,0.9961716302888679,0.0,0.9836245084863869,0.8660550458715597,0.8458781362007168,0.8558476881233001,0.9405405405405406,0.9666666666666667,0.9534246575342465,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8854415274463007,0.8489702517162472,0.866822429906542,8,dacy_large,Danish names,6
9,35.41395878791809,0.9991551955473835,0.9963257199602781,0.996028988384791,0.9961773320756591,0.0,0.9835495253715023,0.8574040219378428,0.8405017921146953,0.848868778280543,0.9144385026737968,0.95,0.9318801089918256,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8741092636579573,0.8421052631578947,0.8578088578088578,9,dacy_large,Danish names,6
10,32.34956240653992,0.9991535972118496,0.9965177594269227,0.9961213326703133,0.9963195066149407,0.0,0.9838187702265373,0.8660550458715597,0.8458781362007168,0.8558476881233001,0.9405405405405406,0.9666666666666667,0.9534246575342465,0.7981651376146789,0.90625,0.848780487804878,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8875598086124402,0.8489702517162472,0.8678362573099415,10,dacy_large,Danish names,6
11,35.56767797470093,0.9991533442900543,0.9965167197452229,0.9961201750895344,0.996318407960199,0.0,0.983415508740475,0.8626373626373627,0.8440860215053764,0.8532608695652174,0.9301075268817204,0.9611111111111111,0.9453551912568307,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8809523809523809,0.8466819221967964,0.8634772462077013,11,dacy_large,Danish names,6
12,25.42542791366577,0.9991036749327756,0.9964179104477612,0.9959224266534062,0.9961701069385724,0.0,0.9836179853607528,0.8616236162361623,0.8369175627240143,0.8490909090909091,0.9239130434782609,0.9444444444444444,0.934065934065934,0.7909090909090909,0.90625,0.8446601941747572,0.808,0.8347107438016529,0.8211382113821138,0.8861788617886179,0.6770186335403726,0.7676056338028169,0.8776978417266187,0.8375286041189931,0.8571428571428571,12,dacy_large,Danish names,6
13,40.47887372970581,0.9991529224176591,0.9965149855620831,0.9961182442520156,0.9963165754106522,0.0,0.9837062135632071,0.8655616942909761,0.8422939068100358,0.8537693006357856,0.9398907103825137,0.9555555555555556,0.9476584022038568,0.7981651376146789,0.90625,0.848780487804878,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.88,0.6832298136645962,0.7692307692307692,0.8848920863309353,0.8443935926773455,0.864168618266979,13,dacy_large,Danish names,6
14,30.51366686820984,0.9991532599491956,0.9965163730466806,0.9961197890757139,0.9963180415961788,0.0,0.9835134731284554,0.8683729433272395,0.8512544802867383,0.8597285067873304,0.9414893617021277,0.9833333333333333,0.9619565217391305,0.7981651376146789,0.90625,0.848780487804878,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8904761904761904,0.8558352402745996,0.8728121353558926,14,dacy_large,Danish names,6
15,40.86480379104614,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.0,0.9836407935955448,0.8553113553113553,0.8369175627240143,0.8460144927536232,0.91005291005291,0.9555555555555556,0.932249322493225,0.7837837837837838,0.90625,0.8405797101449275,0.808,0.8347107438016529,0.8211382113821138,0.8842975206611571,0.6645962732919255,0.7588652482269505,0.8693586698337292,0.8375286041189931,0.8531468531468531,15,dacy_large,Danish names,6
16,31.40279984474182,0.9991045667097801,0.9964214711729622,0.995926477893691,0.9961739130434781,0.0,0.9833358205242999,0.8584558823529411,0.8369175627240143,0.8475499092558985,0.9239130434782609,0.9444444444444444,0.934065934065934,0.7837837837837838,0.90625,0.8405797101449275,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8934426229508197,0.6770186335403726,0.7703180212014135,0.8776978417266187,0.8375286041189931,0.8571428571428571,16,dacy_large,Danish names,6
17,40.62280464172363,0.9991530912170578,0.9965156794425087,0.9961190168175937,0.9963173086493481,0.0,0.9840083694515022,0.86996336996337,0.8512544802867383,0.8605072463768116,0.9414893617021277,0.9833333333333333,0.9619565217391305,0.7981651376146789,0.90625,0.848780487804878,0.808,0.8347107438016529,0.8211382113821138,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8883610451306413,0.8558352402745996,0.8717948717948717,17,dacy_large,Danish names,6
18,37.29852557182312,0.9991540184125405,0.9965194908512331,0.9961232604373758,0.9963213362497515,0.0,0.9837272953471012,0.8605504587155963,0.8405017921146953,0.8504079782411605,0.9297297297297298,0.9555555555555556,0.9424657534246577,0.7981651376146789,0.90625,0.848780487804878,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.872,0.6770186335403726,0.7622377622377622,0.8782816229116945,0.8421052631578947,0.8598130841121495,18,dacy_large,Danish names,6
19,31.142455101013184,0.9991538499825793,0.9965187984881639,0.9961224895605488,0.9963206046141607,0.0,0.9841222437907521,0.8642201834862385,0.8440860215053764,0.8540344514959203,0.9351351351351351,0.9611111111111111,0.947945205479452,0.7981651376146789,0.90625,0.848780487804878,0.808,0.8347107438016529,0.8211382113821138,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8809523809523809,0.8466819221967964,0.8634772462077013,19,dacy_large,Danish names,6
0,36.310131311416626,0.9991552795031057,0.9963260847979347,0.9960293825689894,0.9961777115909655,0.0,0.9839992049294375,0.8605504587155963,0.8405017921146953,0.8504079782411605,0.9297297297297298,0.9555555555555556,0.9424657534246577,0.7837837837837838,0.90625,0.8405797101449275,0.8,0.8264462809917356,0.8130081300813008,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8785714285714286,0.8443935926773455,0.8611435239206533,0,dacy_large,Muslim names,7
1,31.045386791229248,0.9991545233003432,0.9965215662890081,0.9961255712298828,0.9963235294117647,0.0,0.9835380713184464,0.8626373626373627,0.8440860215053764,0.8532608695652174,0.9301075268817204,0.9611111111111111,0.9453551912568307,0.7909090909090909,0.90625,0.8446601941747572,0.808,0.8347107438016529,0.8211382113821138,0.88,0.6832298136645962,0.7692307692307692,0.8788598574821853,0.8466819221967964,0.8624708624708626,1,dacy_large,Muslim names,7
2,35.378217935562134,0.9991556151591914,0.9959305210918115,0.9958316792377928,0.9958810977122724,0.0,0.9835055643879174,0.860036832412523,0.8369175627240143,0.8483197093551317,0.9243243243243243,0.95,0.9369863013698629,0.7767857142857143,0.90625,0.8365384615384616,0.8064516129032258,0.8264462809917356,0.8163265306122448,0.8934426229508197,0.6770186335403726,0.7703180212014135,0.8758949880668258,0.8398169336384439,0.8574766355140186,2,dacy_large,Muslim names,7
3,33.227912187576294,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.0,0.9841474929185509,0.8589743589743589,0.8405017921146953,0.8496376811594203,0.9398907103825137,0.9555555555555556,0.9476584022038568,0.7909090909090909,0.90625,0.8446601941747572,0.7874015748031497,0.8264462809917356,0.8064516129032258,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8806682577565632,0.8443935926773455,0.8621495327102803,3,dacy_large,Muslim names,7
4,27.511505126953125,0.9991544391942302,0.9963224331577378,0.9960254372019078,0.9961739130434782,0.0,0.9835853561480302,0.858195211786372,0.8351254480286738,0.8465031789282471,0.9239130434782609,0.9444444444444444,0.934065934065934,0.7909090909090909,0.90625,0.8446601941747572,0.8,0.8264462809917356,0.8130081300813008,0.8790322580645161,0.6770186335403726,0.7649122807017543,0.8755980861244019,0.8375286041189931,0.856140350877193,4,dacy_large,Muslim names,7
5,31.762351751327515,0.9991528379927244,0.9963154750049791,0.9960179193628671,0.9961666749639069,0.0,0.9840019935210567,0.8547794117647058,0.8333333333333334,0.8439201451905626,0.9234972677595629,0.9388888888888889,0.931129476584022,0.7837837837837838,0.90625,0.8405797101449275,0.7936507936507936,0.8264462809917356,0.8097165991902834,0.8790322580645161,0.6770186335403726,0.7649122807017543,0.8732057416267942,0.8352402745995423,0.8538011695906431,5,dacy_large,Muslim names,7
6,28.532681226730347,0.9991551115749714,0.996325355050154,0.9960285941223193,0.996176952484981,0.0,0.9842942345924454,0.8587155963302753,0.8387096774193549,0.8485947416137808,0.9197860962566845,0.9555555555555556,0.9373297002724795,0.7837837837837838,0.90625,0.8405797101449275,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8925619834710744,0.6708074534161491,0.7659574468085106,0.8758949880668258,0.8398169336384439,0.8574766355140186,6,dacy_large,Muslim names,7
7,31.882164478302002,0.9991571223164262,0.996135935797087,0.995938583457157,0.9960372498513969,0.0,0.9840813290354574,0.8589743589743589,0.8405017921146953,0.8496376811594203,0.9293478260869565,0.95,0.9395604395604396,0.7837837837837838,0.90625,0.8405797101449275,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8782816229116945,0.8421052631578947,0.8598130841121495,7,dacy_large,Muslim names,7
8,30.104984045028687,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.0,0.9843462704368137,0.8592321755027422,0.8422939068100358,0.8506787330316741,0.9251336898395722,0.9611111111111111,0.9427792915531336,0.7909090909090909,0.90625,0.8446601941747572,0.808,0.8347107438016529,0.8211382113821138,0.872,0.6770186335403726,0.7622377622377622,0.8744075829383886,0.8443935926773455,0.8591385331781141,8,dacy_large,Muslim names,7
9,39.1443305015564,0.9991548595575441,0.9963242598847606,0.9960274108650313,0.9961758132604916,0.0,0.9840401730224233,0.8571428571428571,0.8387096774193549,0.8478260869565217,0.9293478260869565,0.95,0.9395604395604396,0.7837837837837838,0.90625,0.8405797101449275,0.7936507936507936,0.8264462809917356,0.8097165991902834,0.88,0.6832298136645962,0.7692307692307692,0.8761904761904762,0.8421052631578947,0.8588098016336055,9,dacy_large,Muslim names,7
10,38.12237882614136,0.9991055456171735,0.9962267897924735,0.9958312655086848,0.9960289883847909,0.0,0.9838998211091234,0.8587155963302753,0.8387096774193549,0.8485947416137808,0.9243243243243243,0.95,0.9369863013698629,0.7981651376146789,0.90625,0.848780487804878,0.8,0.8264462809917356,0.8130081300813008,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8761904761904762,0.8421052631578947,0.8588098016336055,10,dacy_large,Muslim names,7
11,37.67771077156067,0.9991558667262526,0.996527088708077,0.9961317198968459,0.996329365079365,0.0,0.9843587069864442,0.8628884826325411,0.8458781362007168,0.8542986425339366,0.9308510638297872,0.9722222222222222,0.9510869565217391,0.7909090909090909,0.90625,0.8446601941747572,0.8064516129032258,0.8264462809917356,0.8163265306122448,0.88,0.6832298136645962,0.7692307692307692,0.8794326241134752,0.851258581235698,0.8651162790697675,11,dacy_large,Muslim names,7
12,36.299299478530884,0.9991547755183215,0.9963238946845504,0.9960270162892332,0.9961754333681021,0.0,0.9835918854415274,0.8568807339449541,0.8369175627240143,0.8467815049864007,0.9234972677595629,0.9388888888888889,0.931129476584022,0.7909090909090909,0.90625,0.8446601941747572,0.7952755905511811,0.8347107438016529,0.814516129032258,0.88,0.6832298136645962,0.7692307692307692,0.8755980861244019,0.8375286041189931,0.856140350877193,12,dacy_large,Muslim names,7
13,27.748974084854126,0.9991549435800566,0.9965232939306645,0.9961274947870122,0.996325355050154,0.0,0.984043346423423,0.8610603290676416,0.8440860215053764,0.8524886877828054,0.93048128342246,0.9666666666666667,0.9482288828337875,0.7909090909090909,0.90625,0.8446601941747572,0.8064516129032258,0.8264462809917356,0.8163265306122448,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8770685579196218,0.8489702517162472,0.8627906976744186,13,dacy_large,Muslim names,7
14,40.530308961868286,0.9991543550713824,0.9963220675944334,0.9960250422339263,0.9961735327734433,0.0,0.9837321526292224,0.8534798534798534,0.8351254480286738,0.8442028985507245,0.9285714285714286,0.9388888888888889,0.9337016574585635,0.7767857142857143,0.90625,0.8365384615384616,0.7829457364341085,0.8347107438016529,0.8079999999999999,0.8861788617886179,0.6770186335403726,0.7676056338028169,0.8752997601918465,0.8352402745995423,0.8548009367681499,14,dacy_large,Muslim names,7
15,40.37531328201294,0.9991540184125405,0.9963206046141607,0.9960234615766975,0.9961720109371116,0.0,0.9843734448093958,0.8663003663003663,0.8476702508960573,0.8568840579710145,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.7981651376146789,0.90625,0.848780487804878,0.8,0.8264462809917356,0.8130081300813008,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8859857482185273,0.8535469107551488,0.8694638694638694,15,dacy_large,Muslim names,7
16,27.983686447143555,0.9991045667097801,0.9964214711729622,0.995926477893691,0.9961739130434781,0.0,0.9839327463562652,0.8663003663003663,0.8476702508960573,0.8568840579710145,0.9312169312169312,0.9777777777777777,0.9539295392953928,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.9008264462809917,0.6770186335403726,0.7730496453900708,0.8857142857142857,0.851258581235698,0.868144690781797,16,dacy_large,Muslim names,7
17,34.45534706115723,0.9991563694109473,0.996330821102737,0.9960344998512938,0.9961826384413266,0.0,0.9837709067447515,0.8605504587155963,0.8405017921146953,0.8504079782411605,0.9347826086956522,0.9555555555555556,0.945054945054945,0.7767857142857143,0.90625,0.8365384615384616,0.7936507936507936,0.8264462809917356,0.8097165991902834,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8806682577565632,0.8443935926773455,0.8621495327102803,17,dacy_large,Muslim names,7
18,32.183048486709595,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.0,0.9836407935955448,0.8587155963302753,0.8387096774193549,0.8485947416137808,0.9340659340659341,0.9444444444444444,0.9392265193370165,0.7837837837837838,0.90625,0.8405797101449275,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8758949880668258,0.8398169336384439,0.8574766355140186,18,dacy_large,Muslim names,7
19,35.8461172580719,0.9990571187534117,0.9961328705999009,0.9956392467789891,0.9958859975216853,0.0,0.9838229456133387,0.8626373626373627,0.8440860215053764,0.8532608695652174,0.9301075268817204,0.9611111111111111,0.9453551912568307,0.7981651376146789,0.90625,0.848780487804878,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.883054892601432,0.8466819221967964,0.8644859813084111,19,dacy_large,Muslim names,7
0,38.99595785140991,0.9991056345026333,0.9964257347100873,0.9959313287684827,0.9961784703955531,0.0,0.9833556913598648,0.8540145985401459,0.8387096774193549,0.8462929475587704,0.9135135135135135,0.9388888888888889,0.9260273972602739,0.7837837837837838,0.90625,0.8405797101449275,0.796875,0.8429752066115702,0.819277108433735,0.8870967741935484,0.6832298136645962,0.7719298245614036,0.8714285714285714,0.8375286041189931,0.8541423570595099,0,dacy_large,Female names,8
1,29.72313404083252,0.9991556151591914,0.9963275434243176,0.9960309585235165,0.9961792288989232,0.0,0.983955094133426,0.8626373626373627,0.8440860215053764,0.8532608695652174,0.9351351351351351,0.9611111111111111,0.947945205479452,0.7981651376146789,0.90625,0.848780487804878,0.7952755905511811,0.8347107438016529,0.814516129032258,0.88,0.6832298136645962,0.7692307692307692,0.883054892601432,0.8466819221967964,0.8644859813084111,1,dacy_large,Female names,8
2,27.161922216415405,0.9991551115749714,0.9965239845069024,0.9961282636751713,0.9963260847979347,0.0,0.9835495253715023,0.8589743589743589,0.8405017921146953,0.8496376811594203,0.9293478260869565,0.95,0.9395604395604396,0.7909090909090909,0.90625,0.8446601941747572,0.7952755905511811,0.8347107438016529,0.814516129032258,0.88,0.6832298136645962,0.7692307692307692,0.8782816229116945,0.8421052631578947,0.8598130841121495,2,dacy_large,Female names,8
3,41.11801290512085,0.9991552795031057,0.9965246748088571,0.9961290322580645,0.9963268142559316,0.0,0.9834534161490683,0.8602941176470589,0.8387096774193549,0.8493647912885661,0.9243243243243243,0.95,0.9369863013698629,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8861788617886179,0.6770186335403726,0.7676056338028169,0.8779904306220095,0.8398169336384439,0.8584795321637426,3,dacy_large,Female names,8
4,25.615501403808594,0.9991550275858642,0.9961263408820024,0.9959285004965244,0.9960274108650313,0.0,0.9834451901565996,0.8637200736648251,0.8405017921146953,0.8519527702089009,0.918918918918919,0.9444444444444444,0.9315068493150684,0.7981651376146789,0.90625,0.848780487804878,0.8095238095238095,0.8429752066115702,0.825910931174089,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8800959232613909,0.8398169336384439,0.8594847775175644,4,dacy_large,Female names,8
5,35.155115365982056,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.0,0.9837402416587937,0.8589743589743589,0.8405017921146953,0.8496376811594203,0.9251336898395722,0.9611111111111111,0.9427792915531336,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8780487804878049,0.6708074534161491,0.7605633802816902,0.8761904761904762,0.8421052631578947,0.8588098016336055,5,dacy_large,Female names,8
6,40.950063943862915,0.9991540184125405,0.9965194908512331,0.9961232604373758,0.9963213362497515,0.0,0.9839263498382681,0.8516483516483516,0.8333333333333334,0.8423913043478262,0.9090909090909091,0.9444444444444444,0.9264305177111717,0.7909090909090909,0.90625,0.8446601941747572,0.7936507936507936,0.8264462809917356,0.8097165991902834,0.8780487804878049,0.6708074534161491,0.7605633802816902,0.8690476190476191,0.8352402745995423,0.851808634772462,6,dacy_large,Female names,8
7,27.276855945587158,0.9991047448522828,0.9964221824686941,0.9959272871759213,0.9961746733568483,0.0,0.9840354105535386,0.856353591160221,0.8333333333333334,0.8446866485013623,0.9139784946236559,0.9444444444444444,0.9289617486338798,0.7909090909090909,0.90625,0.8446601941747572,0.8,0.8264462809917356,0.8130081300813008,0.8852459016393442,0.6708074534161491,0.7632508833922261,0.8732057416267942,0.8352402745995423,0.8538011695906431,7,dacy_large,Female names,8
8,25.743241786956787,0.9991552795031057,0.9963260847979347,0.9960293825689894,0.9961777115909655,0.0,0.9838493266411568,0.8571428571428571,0.8387096774193549,0.8478260869565217,0.9193548387096774,0.95,0.9344262295081968,0.7837837837837838,0.90625,0.8405797101449275,0.7952755905511811,0.8347107438016529,0.814516129032258,0.8934426229508197,0.6770186335403726,0.7703180212014135,0.8758949880668258,0.8398169336384439,0.8574766355140186,8,dacy_large,Female names,8
9,40.124542474746704,0.9991048338969564,0.99622379012223,0.9958279527167975,0.9960258320914058,0.0,0.9839359427065201,0.8602941176470589,0.8387096774193549,0.8493647912885661,0.918918918918919,0.9444444444444444,0.9315068493150684,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8779904306220095,0.8398169336384439,0.8584795321637426,9,dacy_large,Female names,8
10,26.14534282684326,0.9991550275858642,0.9965236392530791,0.9961278792692613,0.9963257199602781,0.0,0.983746707092798,0.8610603290676416,0.8440860215053764,0.8524886877828054,0.93048128342246,0.9666666666666667,0.9482288828337875,0.7837837837837838,0.90625,0.8405797101449275,0.808,0.8347107438016529,0.8211382113821138,0.8790322580645161,0.6770186335403726,0.7649122807017543,0.8767772511848341,0.8466819221967964,0.861466821885914,10,dacy_large,Female names,8
11,31.92649221420288,0.9991548595575441,0.9963242598847606,0.9960274108650313,0.9961758132604916,0.0,0.9841396111967384,0.8665447897623401,0.8494623655913979,0.857918552036199,0.9312169312169312,0.9777777777777777,0.9539295392953928,0.7981651376146789,0.90625,0.848780487804878,0.816,0.8429752066115702,0.8292682926829268,0.8790322580645161,0.6770186335403726,0.7649122807017543,0.8815165876777251,0.851258581235698,0.8661233993015135,11,dacy_large,Female names,8
12,32.64882826805115,0.9991562856717455,0.9965288108697808,0.9961336373550114,0.9963311849281111,0.0,0.983373864707926,0.8540145985401459,0.8387096774193549,0.8462929475587704,0.9239130434782609,0.9444444444444444,0.934065934065934,0.7837837837837838,0.90625,0.8405797101449275,0.7952755905511811,0.8347107438016529,0.814516129032258,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8717339667458432,0.8398169336384439,0.8554778554778555,12,dacy_large,Female names,8
13,38.93312215805054,0.9991056345026333,0.9960285941223193,0.9957320099255583,0.9958802799424231,0.0,0.9834517716046315,0.8608058608058609,0.8422939068100358,0.8514492753623188,0.9197860962566845,0.9555555555555556,0.9373297002724795,0.7909090909090909,0.90625,0.8446601941747572,0.8015873015873016,0.8347107438016529,0.8178137651821863,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8785714285714286,0.8443935926773455,0.8611435239206533,13,dacy_large,Female names,8
